Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-03-15 00:00:00-05:00,25.15406056634311,25.293611526489258,25.15406056634311,25.293611526489258,310800,0.0,0.0,0.0
1993-03-16 00:00:00-05:00,25.293611526489258,25.36338700656233,25.293611526489258,25.293611526489258,30800,0.0,0.0,0.0
1993-03-17 00:00:00-05:00,25.25872283872013,25.25872283872013,25.101728014446316,25.136615753173828,21800,0.0,0.0,0.0
1993-03-18 00:00:00-05:00,25.24127991643445,25.39827474659887,25.24127991643445,25.293611526489258,59300,0.0,0.0,0.0
1993-03-19 00:00:00-05:00,25.39555257364415,25.39555257364415,25.255342483520508,25.255342483520508,66900,0.213,0.0,0.0
1993-03-22 00:00:00-05:00,25.009962418656706,25.167698691794694,24.992436166085817,25.11511993408203,183400,0.0,0.0,0.0
1993-03-23 00:00:00-05:00,25.185229884548775,25.202756140557508,25.132651116522577,25.16770362854004,55200,0.0,0.0,0.0
1993-03-24 00:00:00-05:00,25.132651116522577,25.272861164592438,25.00996732446145,25.16770362854004,37200,0.0,0.0,0.0
1993-03-25 00:00:00-05:00,25.185210439820604,25.37799910707045,25.15015795486609,25.325420379638672,110100,0.0,0.0,0.0
1993-03-26 00:00:00-05:00,25.30791788227291,25.32544414119415,25.16770781090298,25.18523406982422,101500,0.0,0.0,0.0
1993-03-29 00:00:00-05:00,25.2027530233974,25.41306806948973,25.2027530233974,25.29038429260254,87100,0.0,0.0,0.0
1993-03-30 00:00:00-05:00,25.32542495622088,25.360477447509766,25.29037246493199,25.360477447509766,56000,0.0,0.0,0.0
1993-03-31 00:00:00-05:00,25.430601187266753,25.500706221552807,25.342969894409183,25.34296989440918,111600,0.0,0.0,0.0
1993-04-01 00:00:00-05:00,25.378026312378694,25.378026312378694,25.202763699724144,25.255342483520508,129500,0.0,0.0,0.0
1993-04-02 00:00:00-05:00,25.0450201122411,25.0450201122411,24.72954750061035,24.72954750061035,59400,0.0,0.0,0.0
1993-04-05 00:00:00-04:00,24.922323617007066,24.922323617007066,24.782113638852312,24.852218627929688,172200,0.0,0.0,0.0
1993-04-06 00:00:00-04:00,24.904813096074776,24.904813096074776,24.712024254373986,24.782129287719727,129700,0.0,0.0,0.0
1993-04-07 00:00:00-04:00,24.817166511906628,24.8697452545166,24.764587769296657,24.8697452545166,28000,0.0,0.0,0.0
1993-04-08 00:00:00-04:00,24.974907731707024,24.974907731707024,24.729540217149903,24.834697723388672,180800,0.0,0.0,0.0
1993-04-12 00:00:00-04:00,25.08007651629677,25.20276032874546,25.045023998454287,25.18523406982422,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,25.167701302634345,25.325437592135536,25.150175048245327,25.23780632019043,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,25.255318449336066,25.2728446939227,25.18521347098954,25.202739715576172,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,25.18521347098954,25.255318449336066,25.097582248056383,25.202739715576172,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,25.220265960162802,25.255318449336066,25.167687226402908,25.202739715576172,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,25.202760398054924,25.272865433932687,25.080076585268845,25.09760284423828,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,25.062542001824628,25.09759450812089,24.817174457750824,24.974910736083984,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,25.02749103374696,25.02749103374696,24.887280999944455,24.957386016845703,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.852219808152523,25.06253478537243,24.641904830932614,24.641904830932617,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.589319987978254,24.659424962997434,24.501688769204275,24.536741256713867,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.554282491201974,24.64191376347607,24.273862419924864,24.34396743774414,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.308911021958046,24.606857299804684,24.308911021958046,24.606857299804688,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.571799853458987,24.624378597795918,24.519221109122057,24.55427360534668,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.60684319599859,24.659421920776364,24.466633263257858,24.659421920776367,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.74707110305472,24.834702374666104,24.69449234008789,24.69449234008789,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.72953489704428,24.852218627929688,24.624377413428217,24.852218627929688,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.90479926365995,25.027483003875023,24.86974676645564,24.939851760864258,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,24.939849464560858,25.097585687456885,24.939849464560858,25.00995445251465,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,24.97489814516864,24.99242438948104,24.904793167919046,24.922319412231445,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,24.93985024466323,24.93985024466323,24.834692759443286,24.8697452545166,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.904793167919046,25.062529366730637,24.904793167919046,24.922319412231445,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,24.92233689091787,25.027494430541992,24.852231864501782,25.027494430541992,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,24.922339957024572,25.009971250825643,24.922339957024572,24.99244499206543,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.887281137632932,24.887281137632932,24.676966085765613,24.69449234008789,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.69448242404244,24.76458741318096,24.659429929473184,24.676956176757812,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.747078309055766,24.76460456848144,24.641920752501704,24.764604568481445,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.782115179823748,24.799641428182888,24.65943144130977,24.74706268310547,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.74708090682232,25.255342483520508,24.58934455543322,25.255342483520508,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.25531540972964,25.325420379638675,25.202736682297864,25.325420379638672,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.342970469810446,25.378022987749326,25.080076585268845,25.09760284423828,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,25.150160981816278,25.29037093850933,25.150160981816278,25.202739715576172,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.307921267316875,25.307921267316875,25.255342483520508,25.255342483520508,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.325427594619555,25.588321306674427,25.30790134714923,25.5707950592041,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.605849482498275,25.605849482498275,25.448113243386373,25.483165740966797,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.465634921376427,25.465634921376427,25.23779372799866,25.360477447509766,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.448102602478905,25.693469982943576,25.41305011955538,25.605838775634766,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.535742564263455,25.658426296555728,25.430585079441503,25.5707950592041,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.51821823854722,25.51821823854722,25.430586994596165,25.483165740966797,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.413072216173465,25.413072216173465,25.2903884192678,25.395545959472656,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.448101772826135,25.448101772826135,25.307891845703125,25.307891845703125,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.237802949341585,25.237802949341585,25.0800666809082,25.080066680908203,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.167703628540043,25.272861164592438,25.132651116522577,25.16770362854004,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.150181551981735,25.20276032874546,25.09760277521801,25.18523406982422,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.27285803876151,25.325436800284592,25.185226769556373,25.29038429260254,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.32544752858233,25.342973789847782,25.255342483520508,25.255342483520508,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.29037093850933,25.30789718309596,25.202739715576172,25.202739715576172,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.202763699724144,25.255342483520508,25.132658654662325,25.255342483520508,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.307917377266154,25.342969894409183,25.255338601551614,25.34296989440918,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.328419121463646,25.328419121463646,25.134263992309567,25.13426399230957,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.204854819519,25.204854819519,25.151903443847743,25.187204360961914,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.22252260202787,25.22252260202787,25.169571189987224,25.204872131347656,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.204856904909384,25.204856904909384,24.975400924682617,24.975400924682617,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,25.04599037729048,25.31074714660645,25.04599037729048,25.310747146606445,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.293115615844727,25.363717473809402,25.275465151353558,25.293115615844727,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.416676776009318,25.575531005859375,25.381375836042636,25.575531005859375,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.540213811083408,25.540213811083408,25.416660599834213,25.451961517333984,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.487262434833752,25.540213811083408,25.416660599834213,25.451961517333984,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.48725993510579,25.48725993510579,25.34605627895562,25.381357192993164,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.293130486495013,25.310780961363466,25.15192668754738,25.24017906188965,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.204856904909384,25.275458744979158,24.940100004647732,24.975400924682617,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,24.957751039554736,25.08130426252283,24.957751039554736,25.046003341674805,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,25.06365985405154,25.381368218398674,25.028358924679637,25.32841682434082,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.32841167489715,25.39901351928711,25.275460291604684,25.39901351928711,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.36370673597439,25.399007650011935,25.328405821936848,25.381357192993164,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.39902851261359,25.46963039868062,25.22252379744602,25.363727569580078,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.381359682334445,25.522563352333524,25.363709223584557,25.451961517333984,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.43432549447402,25.43432549447402,25.29312174433121,25.346073150634766,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.363726903606395,25.381377374659706,25.240173606233224,25.275474548339844,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.275464871644473,25.275464871644473,25.187212550165267,25.257814407348633,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.24016450091106,25.328416824340817,25.116611248109397,25.32841682434082,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.293096695318717,25.31074714660645,25.22249489016779,25.310747146606445,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.27546772260344,25.31076865517691,25.134263992309567,25.13426399230957,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.187212550165267,25.257814407348633,25.169562085869426,25.257814407348633,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.32841167489715,25.451964902579576,25.32841167489715,25.39901351928711,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.416658107030706,25.434308564049477,25.293104907899306,25.381357192993164,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.328416824340817,25.381368218398674,25.293115894968913,25.32841682434082,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.381369331026768,25.540223520163934,25.3460684001074,25.469621658325195,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.469620541828434,25.469620541828434,25.293115894968913,25.32841682434082,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.363712597092128,25.487265824774553,25.363712597092128,25.39901351928711,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.451972685919866,25.522574551900227,25.328419420454235,25.416671752929688,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.416671752929684,25.469623152414954,25.346069886949326,25.416671752929688,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.41667898413035,25.41667898413035,25.328426626546563,25.363727569580078,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.434314441482087,25.451964902579576,25.363712597092128,25.39901351928711,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.469610799487576,25.610814462963596,25.416659425684067,25.540212631225586,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.522581100463867,25.5402315714877,25.487280158416198,25.522581100463867,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.504930629440032,25.593182984559203,25.504930629440032,25.522581100463867,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.593165187333064,25.593165187333064,25.363709223584557,25.451961517333984,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.469604642767653,25.504905550103437,25.469604642767653,25.487255096435547,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.504920036011164,25.69907513663132,25.504920036011164,25.62847328186035,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.610823518050065,25.716726303100582,25.610823518050065,25.716726303100586,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.80497974226499,25.910882531904928,25.787329277325,25.85793113708496,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.875581602024948,25.875581602024948,25.82263020720498,25.85793113708496,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.804991294059388,25.8755931854248,25.787340821218034,25.875593185424805,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.769688051527524,25.8402899366002,25.769688051527524,25.82263946533203,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.822637796563182,26.105045318603516,25.822637796563182,26.105045318603516,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.105037828393883,26.22859108383591,26.06973689826759,26.12268829345703,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.140356063842773,26.28155987782707,26.034453203354552,26.140356063842773,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,26.06973689826759,26.122688293457028,26.06973689826759,26.12268829345703,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.14033768988875,26.26389094027985,26.14033768988875,26.22859001159668,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.210940105002997,26.299192428588864,26.175639175568648,26.299192428588867,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.21094363351022,26.316846436069856,26.21094363351022,26.26389503479004,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.281531407876507,26.316832323132218,26.15797820448152,26.175628662109375,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.157989779572603,26.228591641325835,26.122688848695987,26.19329071044922,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.193287392646035,26.228588319051216,25.981481834214936,26.016782760620117,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,26.01678396683311,26.01678396683311,25.752027006519338,25.928531646728516,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.822625489338584,25.99913010649059,25.822625489338584,25.98147964477539,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,26.052089020700166,26.22859368886209,26.01678808706778,26.2109432220459,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.29919186896302,26.29919186896302,26.228590011596676,26.22859001159668,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.15798922358332,26.15798922358332,26.034435968141295,26.12268829345703,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,26.016786056066138,26.210941175887527,25.928533728874598,26.19329071044922,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.157988944460158,26.175639409334963,26.069736620086136,26.087387084960938,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,26.072340357677675,26.090100807512606,26.001298558337954,26.036819458007812,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,26.072323197019806,26.12560451145513,25.82367706298828,25.82367706298828,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.859205457899307,25.894726344517302,25.46847570510138,25.734882354736328,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.823661702369517,25.983505550596014,25.788140847208073,25.94798469543457,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,26.019046126457198,26.10784833166695,25.983525244373297,26.090087890625,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,26.05456384652304,26.072324285409557,25.98352209097696,26.01904296875,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.21442802269502,26.30323028564453,26.21442802269502,26.30323028564453,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.32097309819739,26.32097309819739,26.232170894762174,26.24993133544922,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.24993885607438,26.320980639176067,26.12561573564642,26.161136627197266,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.16111706714241,26.2143983646315,26.054554472164234,26.10783576965332,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,26.0723223521569,26.26768716542238,26.036801477017722,26.232166290283203,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.26769638061523,26.26769638061523,26.19665460541411,26.267696380615234,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.320968478131146,26.320968478131146,26.143364102435257,26.232166290283203,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.249945033210405,26.35650773293927,26.214424133300785,26.21442413330078,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.24992466232051,26.24992466232051,26.125601609116014,26.143362045288086,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.214411110535085,26.232171551666884,25.9835253758217,26.178890228271484,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.2321662902832,26.28544760299197,26.2321662902832,26.232166290283203,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.26769638061523,26.285456824415512,26.249935936814953,26.267696380615234,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.285456824415512,26.285456824415512,26.232175493014672,26.267696380615234,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.374253061648524,26.605138778686527,26.30321130255991,26.605138778686523,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.72946055413559,26.800502309761196,26.658418798509977,26.747220993041992,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.729461203878635,26.729461203878635,26.64065900718801,26.676179885864258,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.64064257677412,26.69392386192767,26.480798721313477,26.480798721313477,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.569619671258845,26.569619671258845,26.463057025518502,26.516338348388672,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.534080006467025,26.534080006467025,26.445277864544444,26.480798721313477,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.51633887535157,26.62290152320965,26.356494903564453,26.356494903564453,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.37425849514623,26.463060712301605,26.30321672142193,26.427539825439453,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.409778594970703,26.4275390378725,26.320976380461722,26.409778594970703,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.37425849514623,26.44530026887053,26.37425849514623,26.427539825439453,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.463054150561636,26.69393985791553,26.463054150561636,26.62289810180664,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.605137662779416,26.64065854083386,26.587377223752192,26.62289810180664,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.58737847714605,26.7117015561975,26.58737847714605,26.693941116333008,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.658419446526135,26.71170076454051,26.516335931821132,26.676179885864258,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.658408093597146,26.658408093597146,26.214397299233436,26.338720321655273,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.33872475653338,26.33872475653338,26.036797365527942,26.05455780029297,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,25.9835253758217,26.178890228271488,25.876962729030907,26.178890228271484,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.19666368334597,26.285465933120026,26.12562188352673,26.21442413330078,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.392010228409504,26.409770665979092,26.21440585271361,26.232166290283203,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.23217494769763,26.427539825439453,26.16113317397333,26.427539825439453,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.42753666880317,26.49857843404189,26.338734462254774,26.356494903564453,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.40975700777541,26.569600863236055,26.391996579390895,26.480798721313477,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.534092589512767,26.534092589512767,26.392009095057542,26.463050842285156,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.516339595746263,26.605141804707234,26.409776944993098,26.58738136291504,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.60514313266772,26.60514313266772,26.374257377844838,26.44529914855957,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.409777017715403,26.4630583432387,26.303214366668804,26.374256134033203,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.285459181236032,26.35650096280694,26.267698735843304,26.320980072021484,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.24993885607438,26.267699301849802,26.072334398320155,26.161136627197266,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.30323028564453,26.320990738234432,26.161146664925315,26.30323028564453,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.37425770916711,26.4275390378725,26.33873682336352,26.409778594970703,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.48082115573268,26.48082115573268,26.40977938200838,26.427539825439453,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.498584525948758,26.551865862126938,26.320980072021484,26.320980072021484,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.303199458106178,26.463043344077114,26.28543902633163,26.338720321655273,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.4808187850798,26.4985792269209,26.374256134033203,26.374256134033203,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.427538705880888,26.463059591238252,26.374257377844838,26.44529914855957,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.427535816817777,26.551858901977536,26.427535816817777,26.55185890197754,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.58736468887329,26.67616684214274,26.58736468887329,26.64064598083496,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.64065854083386,26.658418979861082,26.587377223752192,26.62289810180664,88800,0.0,0.0,0.0
